v_lead
40
40.0014418086544
40.0069668194179
40.0181671376423
40.034791149575
40.0561145283124
40.0813715118593
40.1098776031608
40.1410532295498
40.1744175149546
40.2095746490817
40.24619988421
40.2840271231958
40.3228384421745
40.3624554078078
40.4027319338916
40.4435484215937
40.4848069583618
40.5264273861277
40.5683440820447
40.6105033228395
40.6528611270469
40.6953814885035
40.738034930162
40.780797320146
40.8236489024927
40.8665735036536
40.9095578828837
40.9525912004265
40.9956645821346
41.0387707630394
41.0819037955532
41.1250588105843
41.1682318219695
41.2114195663699
41.2546193721988
41.2978290523171
41.3410468161871
41.384271197955
41.4275009975755
41.4707352326112
41.5139730987735
41.5572139376181
41.6004572100986
41.6437024749158
41.6869493707925
41.7301976019633
41.7734469262949
41.8166971455608
41.8599480974796
41.9031996491968
41.9479419795126
41.9946868973098
42.0437124779226
42.0948188982264
42.1477000783124
42.2020579436364
42.2576326381295
42.3142061488315
42.3715982366463
42.4296607594497
42.488272242761
42.5473331743183
42.6067620650321
42.6664921952616
42.7264689414479
42.7866475842996
42.8469915133555
42.9074707567619
42.9680607775315
43.0287414880407
43.0894964432183
43.1503121800318
43.2111776767447
43.2720839102286
43.333023493549
43.393990379269
43.4549796165534
43.5159871523186
43.57700966844
43.6380444484796
43.6990892685805
43.7601423081446
43.8212020767095
43.8822673540829
43.9433371413342
44.0044106206723
44.0654871225987
44.1265660990175
44.1876471012206
44.2487297618659
44.3098137802225
44.370898910092
44.4319849499202
44.4930717347012
44.5541591293503
44.6152470232779
44.6763353259484
44.7374239632429
44.7985128744829
44.8596020099931
44.9178963273145
44.9724357397727
45.02269855918
45.0690594152087
45.112092244151
45.1523559883409
45.1903379285096
45.2264468829074
45.261020836661
45.2943375866784
45.3266249226119
45.3580694504516
45.3888239790327
45.4190136214321
45.4487408080813
45.4780893968687
45.5071280399551
45.5359129407438
45.5644901111436
45.592897219589
45.6211651039779
45.6493190102716
45.6773796064976
45.7053638128814
45.7332854814478
45.7611559523876
45.788984509537
45.8167787532635
45.8445449057343
45.8722880608305
45.9000123887427
45.9277213034669
45.9554175999279
45.9831035662374
46.0107810755962
46.0384516615313
46.0661165794903
46.0937768572662
46.1214333362788
46.1490867053706
46.1767375284738
46.204386267261
46.2320332996883
46.2596789351755
46.2873234270345
46.3149669826431
46.3426097717748
46.3702519334174
46.3978935813555
46.425534808741
46.4580581332206
46.4971406839014
46.5436937738941
46.597062985224
46.6562457411624
46.7202656567112
46.7882715284027
46.8595492144591
46.9335083075208
47.0096635396661
47.0876169978572
47.1670427104987
47.2476737443597
47.3292915463841
47.4117171865646
47.4948041782331
47.5784325967591
47.6625042635522
47.7469388029752
